Fecha,precio_eth,precio_eth_log,volumen_eth,volumen_eth_log,precio_nasdaq,precio_nasdaq_log,volumen_nasdaq,volumen_nasdaq_log
2017-06-30 0:00:00,"284,691","5,651","359.285.362,50","19,70","6.140,42","8,72","2.011.720.000,00","21,42225591"
2017-07-03 0:00:00,"278,597","5,630","244.798.911,40","19,32","6.110,06","8,72","1.091.030.000,00","20,81038804"
2017-07-05 0:00:00,"265,937","5,583","269.182.917,90","19,41","6.150,86","8,72","1.874.040.000,00","21,35136237"
2017-07-06 0:00:00,"267,470","5,589","182.999.371,30","19,02","6.089,46","8,71","1.993.290.000,00","21,41305238"
2017-07-07 0:00:00,"241,477","5,487","257.098.223,20","19,36","6.153,08","8,72","1.712.490.000,00","21,26121429"
2017-07-10 0:00:00,"210,528","5,350","411.832.452,50","19,84","6.176,39","8,73","1.681.270.000,00","21,2428153"
2017-07-11 0:00:00,"194,335","5,270","628.400.853,30","20,26","6.193,30","8,73","1.812.560.000,00","21,31800605"
2017-07-12 0:00:00,"222,139","5,403","480.090.644,40","19,99","6.261,17","8,74","1.827.740.000,00","21,32634607"
2017-07-13 0:00:00,"206,413","5,330","311.100.836,30","19,56","6.274,44","8,74","1.806.160.000,00","21,31446888"
2017-07-14 0:00:00,"197,969","5,288","282.809.497,00","19,46","6.312,47","8,75","1.615.440.000,00","21,2028732"
2017-07-17 0:00:00,"188,353","5,238","527.360.935,20","20,08","6.314,43","8,75","1.563.390.000,00","21,17012238"
2017-07-18 0:00:00,"228,503","5,432","979.531.260,00","20,70","6.344,31","8,76","1.773.220.000,00","21,29606294"
2017-07-19 0:00:00,"199,591","5,296","769.335.320,30","20,46","6.385,04","8,76","1.867.470.000,00","21,34785041"
2017-07-20 0:00:00,"223,461","5,409","731.711.069,50","20,41","6.390,00","8,76","1.850.000.000,00","21,33845148"
2017-07-21 0:00:00,"217,086","5,380","390.393.974,20","19,78","6.387,75","8,76","1.807.110.000,00","21,31499472"
2017-07-24 0:00:00,"224,913","5,416","144.284.203,80","18,79","6.410,81","8,77","1.748.140.000,00","21,2818182"
2017-07-25 0:00:00,"206,811","5,332","358.021.108,60","19,70","6.412,17","8,77","1.930.840.000,00","21,38122098"
2017-07-26 0:00:00,"200,329","5,300","291.270.680,60","19,49","6.422,75","8,77","1.996.680.000,00","21,41475164"
2017-07-27 0:00:00,"203,189","5,314","155.763.232,70","18,86","6.382,19","8,76","2.501.400.000,00","21,64011641"
2017-07-28 0:00:00,"192,586","5,261","312.701.503,70","19,56","6.374,68","8,76","1.877.100.000,00","21,35299387"
2017-07-31 0:00:00,"203,287","5,315","256.040.954,70","19,36","6.348,12","8,76","1.898.830.000,00","21,36450374"
2017-08-01 0:00:00,"227,081","5,425","794.803.694,20","20,49","6.362,94","8,76","1.821.780.000,00","21,32307988"
2017-08-02 0:00:00,"219,058","5,389","310.747.315,80","19,55","6.362,65","8,76","2.115.870.000,00","21,47273191"
2017-08-03 0:00:00,"224,868","5,416","229.219.665,90","19,25","6.340,34","8,75","2.124.100.000,00","21,47661402"
2017-08-04 0:00:00,"221,675","5,401","203.505.640,30","19,13","6.351,56","8,76","1.908.930.000,00","21,36980871"
2017-08-07 0:00:00,"268,497","5,593","435.385.633,80","19,89","6.383,77","8,76","1.704.010.000,00","21,25625013"
2017-08-08 0:00:00,"295,147","5,687","678.573.131,40","20,34","6.370,46","8,76","1.931.490.000,00","21,38155756"
2017-08-09 0:00:00,"297,070","5,694","1.197.172.634,00","20,90","6.352,33","8,76","2.037.810.000,00","21,43514154"
2017-08-10 0:00:00,"296,777","5,693","448.574.816,60","19,92","6.216,87","8,74","2.214.990.000,00","21,51851373"
2017-08-11 0:00:00,"306,826","5,726","411.643.039,50","19,84","6.256,56","8,74","1.799.780.000,00","21,31093027"
2017-08-14 0:00:00,"296,397","5,692","384.478.726,80","19,77","6.340,23","8,75","1.702.570.000,00","21,25540471"
2017-08-15 0:00:00,"288,451","5,665","526.951.176,20","20,08","6.333,01","8,75","1.582.560.000,00","21,18230963"
2017-08-16 0:00:00,"300,039","5,704","640.592.817,00","20,28","6.345,11","8,76","1.809.070.000,00","21,31607874"
2017-08-17 0:00:00,"300,570","5,706","641.280.744,80","20,28","6.221,91","8,74","2.052.940.000,00","21,44253875"
2017-08-18 0:00:00,"296,115","5,691","590.470.398,80","20,20","6.216,53","8,73","1.968.470.000,00","21,40052243"
2017-08-21 0:00:00,"322,201","5,775","1.743.909.693,00","21,28","6.213,13","8,73","1.582.990.000,00","21,1825813"
2017-08-22 0:00:00,"312,174","5,744","898.344.262,60","20,62","6.297,48","8,75","1.599.760.000,00","21,19311945"
2017-08-23 0:00:00,"316,789","5,758","466.474.643,50","19,96","6.278,41","8,74","1.535.320.000,00","21,15200467"
2017-08-24 0:00:00,"321,785","5,774","397.752.658,90","19,80","6.271,33","8,74","1.618.660.000,00","21,20486448"
2017-08-25 0:00:00,"329,025","5,796","451.950.699,10","19,93","6.265,64","8,74","1.445.590.000,00","21,09178338"
2017-08-28 0:00:00,"344,201","5,841","519.874.393,40","20,07","6.283,02","8,75","1.565.110.000,00","21,17122195"
2017-08-29 0:00:00,"366,810","5,905","767.166.476,10","20,46","6.301,89","8,75","1.639.810.000,00","21,21784622"
2017-08-30 0:00:00,"378,906","5,937","852.991.842,20","20,56","6.368,31","8,76","1.717.060.000,00","21,26387936"
2017-08-31 0:00:00,"382,934","5,948","414.360.266,00","19,84","6.428,66","8,77","1.889.500.000,00","21,35957808"
2017-09-01 0:00:00,"386,343","5,957","505.643.412,80","20,04","6.435,33","8,77","1.489.120.000,00","21,12145118"
2017-09-05 0:00:00,"318,973","5,765","1.099.567.125,00","20,82","6.375,57","8,76","1.889.620.000,00","21,35964159"
2017-09-06 0:00:00,"333,206","5,809","672.471.698,80","20,33","6.393,31","8,76","1.902.720.000,00","21,36655028"
2017-09-07 0:00:00,"329,416","5,797","431.394.249,70","19,88","6.397,87","8,76","2.000.910.000,00","21,41686791"
2017-09-08 0:00:00,"304,475","5,719","660.392.679,70","20,31","6.360,19","8,76","1.786.070.000,00","21,30328351"
2017-09-11 0:00:00,"296,475","5,692","363.007.787,80","19,71","6.432,26","8,77","1.819.310.000,00","21,32172315"
2017-09-12 0:00:00,"290,587","5,672","583.871.859,80","20,19","6.454,28","8,77","1.747.620.000,00","21,2815207"
2017-09-13 0:00:00,"277,334","5,625","721.738.885,80","20,40","6.460,19","8,77","1.944.630.000,00","21,38833756"
2017-09-14 0:00:00,"214,312","5,367","929.861.557,10","20,65","6.429,08","8,77","1.817.840.000,00","21,32091482"
2017-09-15 0:00:00,"246,922","5,509","1.617.179.859,00","21,20","6.448,47","8,77","2.827.910.000,00","21,76280376"
2017-09-18 0:00:00,"287,961","5,663","935.880.977,90","20,66","6.454,64","8,77","1.881.900.000,00","21,35554774"
2017-09-19 0:00:00,"280,446","5,636","518.505.103,90","20,07","6.461,32","8,77","1.816.080.000,00","21,31994617"
2017-09-20 0:00:00,"279,418","5,633","322.301.352,00","19,59","6.456,04","8,77","2.083.580.000,00","21,45735341"
2017-09-21 0:00:00,"257,465","5,551","470.196.974,10","19,97","6.422,69","8,77","1.779.600.000,00","21,29965446"
2017-09-22 0:00:00,"263,470","5,574","343.728.639,30","19,66","6.426,92","8,77","1.648.690.000,00","21,22324687"
2017-09-25 0:00:00,"288,086","5,663","367.147.869,50","19,72","6.370,59","8,76","2.061.150.000,00","21,44652992"
2017-09-26 0:00:00,"283,929","5,649","240.690.671,30","19,30","6.380,16","8,76","1.935.990.000,00","21,38388466"
2017-09-27 0:00:00,"302,152","5,711","394.839.374,30","19,79","6.453,26","8,77","2.068.400.000,00","21,4500412"
2017-09-28 0:00:00,"294,314","5,685","344.032.408,70","19,66","6.453,45","8,77","1.882.790.000,00","21,35602056"
2017-09-29 0:00:00,"288,115","5,663","401.420.308,30","19,81","6.495,96","8,78","1.970.720.000,00","21,4016648"
2017-10-02 0:00:00,"295,840","5,690","228.753.338,80","19,25","6.516,72","8,78","1.984.400.000,00","21,40858244"
2017-10-03 0:00:00,"292,211","5,677","213.674.545,20","19,18","6.531,71","8,78","1.972.760.000,00","21,40269941"
2017-10-04 0:00:00,"293,036","5,680","167.895.948,30","18,94","6.534,63","8,78","1.941.470.000,00","21,38671126"
2017-10-05 0:00:00,"293,719","5,683","166.289.551,90","18,93","6.585,36","8,79","1.888.970.000,00","21,35929754"
2017-10-06 0:00:00,"307,709","5,729","223.872.523,80","19,23","6.590,18","8,79","1.752.170.000,00","21,28412086"
2017-10-09 0:00:00,"295,901","5,690","422.803.467,10","19,86","6.579,73","8,79","1.494.160.000,00","21,12483001"
2017-10-10 0:00:00,"299,917","5,704","262.661.724,00","19,39","6.587,25","8,79","1.802.480.000,00","21,31242933"
2017-10-11 0:00:00,"303,247","5,715","179.994.094,50","19,01","6.603,55","8,80","1.837.860.000,00","21,33186769"
2017-10-12 0:00:00,"302,020","5,710","389.123.581,40","19,78","6.591,51","8,79","2.020.330.000,00","21,4265267"
2017-10-13 0:00:00,"337,953","5,823","1.062.936.137,00","20,78","6.605,80","8,80","1.761.700.000,00","21,28954509"
2017-10-16 0:00:00,"331,967","5,805","536.987.705,60","20,10","6.624,00","8,80","1.632.240.000,00","21,21321914"
2017-10-17 0:00:00,"317,898","5,762","368.660.410,00","19,73","6.623,66","8,80","1.653.160.000,00","21,22595444"
2017-10-18 0:00:00,"314,457","5,751","459.286.354,30","19,95","6.624,22","8,80","1.738.060.000,00","21,27603539"
2017-10-19 0:00:00,"308,475","5,732","251.750.069,60","19,34","6.605,07","8,80","1.847.020.000,00","21,33683937"
2017-10-20 0:00:00,"302,356","5,712","270.984.513,00","19,42","6.629,05","8,80","1.812.220.000,00","21,31781845"
2017-10-23 0:00:00,"289,414","5,668","357.572.834,90","19,69","6.586,83","8,79","1.813.080.000,00","21,31829289"
2017-10-24 0:00:00,"298,756","5,700","522.634.263,30","20,07","6.598,43","8,79","1.852.610.000,00","21,33986129"
2017-10-25 0:00:00,"298,484","5,699","224.745.395,60","19,23","6.563,89","8,79","2.205.790.000,00","21,51435156"
2017-10-26 0:00:00,"295,708","5,689","175.211.825,20","18,98","6.556,77","8,79","2.125.640.000,00","21,47733877"
2017-10-27 0:00:00,"297,929","5,697","165.062.612,80","18,92","6.701,26","8,81","2.414.520.000,00","21,60476635"
2017-10-30 0:00:00,"306,249","5,724","245.646.777,50","19,32","6.698,96","8,81","2.015.920.000,00","21,4243415"
2017-10-31 0:00:00,"303,542","5,716","275.058.601,90","19,43","6.727,67","8,81","2.054.220.000,00","21,44316205"
2017-11-01 0:00:00,"292,331","5,678","343.876.003,90","19,66","6.716,53","8,81","2.074.230.000,00","21,45285584"
2017-11-02 0:00:00,"287,070","5,660","727.168.619,80","20,40","6.714,94","8,81","2.282.300.000,00","21,54844954"
2017-11-03 0:00:00,"305,843","5,723","493.531.953,80","20,02","6.764,44","8,82","2.203.880.000,00","21,51348528"
2017-11-06 0:00:00,"301,371","5,708","472.946.830,30","19,97","6.786,44","8,82","2.173.120.000,00","21,49942976"
2017-11-07 0:00:00,"295,235","5,688","415.882.643,80","19,85","6.767,78","8,82","2.209.280.000,00","21,51593251"
2017-11-08 0:00:00,"308,934","5,733","755.752.328,10","20,44","6.789,12","8,82","2.121.340.000,00","21,4753138"
2017-11-09 0:00:00,"322,330","5,776","691.815.366,20","20,35","6.750,05","8,82","2.243.500.000,00","21,53130298"
2017-11-10 0:00:00,"301,355","5,708","650.505.791,30","20,29","6.750,94","8,82","1.979.120.000,00","21,40591814"
2017-11-13 0:00:00,"315,344","5,754","783.366.133,90","20,48","6.757,60","8,82","1.976.460.000,00","21,4045732"
2017-11-14 0:00:00,"338,938","5,826","507.718.197,40","20,05","6.737,87","8,82","1.988.230.000,00","21,41051063"
2017-11-15 0:00:00,"334,287","5,812","518.053.273,60","20,07","6.706,21","8,81","1.923.730.000,00","21,37753185"
2017-11-16 0:00:00,"330,021","5,799","540.577.805,50","20,11","6.793,29","8,82","2.020.380.000,00","21,42655145"
2017-11-17 0:00:00,"333,351","5,809","408.873.409,20","19,83","6.782,79","8,82","2.009.220.000,00","21,42101242"
2017-11-20 0:00:00,"365,787","5,902","511.630.930,90","20,05","6.790,71","8,82","1.811.750.000,00","21,31755907"
2017-11-21 0:00:00,"361,056","5,889","667.087.478,40","20,32","6.862,48","8,83","1.891.960.000,00","21,36087917"
2017-11-22 0:00:00,"379,409","5,939","502.690.893,80","20,04","6.867,36","8,83","1.589.150.000,00","21,18646512"
2017-11-24 0:00:00,"475,002","6,163","1.710.984.792,00","21,26","6.889,16","8,84","872.110.000,00","20,58642612"
2017-11-27 0:00:00,"484,363","6,183","982.703.878,00","20,71","6.878,52","8,84","1.781.550.000,00","21,30074961"
2017-11-28 0:00:00,"474,183","6,162","640.921.145,70","20,28","6.912,36","8,84","2.003.840.000,00","21,41833118"
2017-11-29 0:00:00,"428,345","6,060","1.864.835.258,00","21,35","6.824,39","8,83","2.456.990.000,00","21,62220286"
2017-11-30 0:00:00,"454,161","6,118","1.302.713.009,00","20,99","6.873,97","8,84","2.468.530.000,00","21,62688867"
2017-12-01 0:00:00,"469,863","6,152","731.926.955,70","20,41","6.847,59","8,83","2.302.140.000,00","21,55710496"
2017-12-04 0:00:00,"472,253","6,158","559.902.818,60","20,14","6.775,37","8,82","2.427.170.000,00","21,60999181"
2017-12-05 0:00:00,"467,017","6,146","590.010.796,40","20,20","6.762,21","8,82","2.085.760.000,00","21,45839913"
2017-12-06 0:00:00,"448,328","6,106","5.911.434,14","15,59","6.776,38","8,82","1.901.770.000,00","21,36605087"
2017-12-07 0:00:00,"451,826","6,113","968.306.459,90","20,69","6.812,84","8,83","1.953.740.000,00","21,39301132"
2017-12-08 0:00:00,"467,882","6,148","1.578.944.198,00","21,18","6.840,08","8,83","1.825.640.000,00","21,32519645"
2017-12-11 0:00:00,"509,001","6,232","1.035.160.071,00","20,76","6.875,08","8,84","1.836.780.000,00","21,33127988"
2017-12-12 0:00:00,"661,841","6,495","3.691.983.512,00","22,03","6.862,32","8,83","1.872.810.000,00","21,35070581"
2017-12-13 0:00:00,"709,883","6,565","2.717.113.880,00","21,72","6.875,80","8,84","1.931.090.000,00","21,38135045"
2017-12-14 0:00:00,"704,622","6,558","2.551.109.083,00","21,66","6.856,53","8,83","1.990.090.000,00","21,4114457"
2017-12-15 0:00:00,"693,097","6,541","1.942.292.720,00","21,39","6.936,58","8,84","3.529.590.000,00","21,98444755"
2017-12-18 0:00:00,"798,115","6,682","2.104.028.876,00","21,47","6.994,76","8,85","2.150.580.000,00","21,48900341"
2017-12-19 0:00:00,"829,989","6,721","2.383.800.980,00","21,59","6.963,85","8,85","2.084.190.000,00","21,45764613"
2017-12-20 0:00:00,"813,404","6,701","2.174.389.927,00","21,50","6.960,96","8,85","1.888.140.000,00","21,35885805"
2017-12-21 0:00:00,"812,885","6,701","1.886.649.146,00","21,36","6.965,36","8,85","1.827.410.000,00","21,3261655"
2017-12-22 0:00:00,"669,276","6,506","2.635.463.382,00","21,69","6.959,96","8,85","1.541.880.000,00","21,15626829"
2017-12-26 0:00:00,"774,110","6,652","1.046.697.072,00","20,77","6.936,25","8,84","1.301.000.000,00","20,98639904"
2017-12-27 0:00:00,"764,967","6,640","910.830.156,60","20,63","6.939,34","8,84","1.411.010.000,00","21,0675716"
2017-12-28 0:00:00,"736,840","6,602","1.012.380.621,00","20,74","6.950,16","8,85","1.319.870.000,00","21,00079908"
2017-12-29 0:00:00,"755,344","6,627","1.172.554.374,00","20,88","6.903,39","8,84","1.575.290.000,00","21,17770522"
2018-01-02 0:00:00,"876,890","6,776","2.720.973.272,00","21,72","7.006,90","8,85","1.929.700.000,00","21,38063039"
2018-01-03 0:00:00,"963,056","6,870","2.308.657.206,00","21,56","7.065,53","8,86","2.173.130.000,00","21,49943436"
2018-01-04 0:00:00,"978,416","6,886","2.756.635.496,00","21,74","7.077,91","8,86","2.103.220.000,00","21,46673534"
2018-01-05 0:00:00,"1.004,895","6,913","2.894.788.529,00","21,79","7.136,56","8,87","2.024.000.000,00","21,42834159"
2018-01-08 0:00:00,"1.184,924","7,077","4.813.539.670,00","22,29","7.157,39","8,88","2.055.010.000,00","21,44354655"
2018-01-09 0:00:00,"1.361,440","7,216","4.248.463.430,00","22,17","7.163,58","8,88","2.155.810.000,00","21,49143236"
2018-01-10 0:00:00,"1.345,588","7,205","5.901.388.488,00","22,50","7.153,57","8,88","2.132.430.000,00","21,48052801"
2018-01-11 0:00:00,"1.181,651","7,075","3.701.485.303,00","22,03","7.211,78","8,88","2.015.170.000,00","21,4239694"
2018-01-12 0:00:00,"1.315,619","7,182","2.569.674.474,00","21,67","7.261,06","8,89","1.986.600.000,00","21,40969047"
2018-01-16 0:00:00,"1.068,600","6,974","5.197.858.118,00","22,37","7.223,69","8,89","2.399.790.000,00","21,59864707"
2018-01-17 0:00:00,"1.022,365","6,930","5.505.023.203,00","22,43","7.298,28","8,90","2.245.910.000,00","21,53237662"
2018-01-18 0:00:00,"1.036,072","6,943","3.220.457.431,00","21,89","7.296,05","8,90","2.037.410.000,00","21,43494523"
2018-01-19 0:00:00,"1.046,899","6,954","2.067.139.498,00","21,45","7.336,38","8,90","2.005.470.000,00","21,41914428"
2018-01-22 0:00:00,"1.000,387","6,908","2.128.266.202,00","21,48","7.408,03","8,91","2.118.310.000,00","21,47388444"
2018-01-23 0:00:00,"991,665","6,899","2.162.095.341,00","21,49","7.460,29","8,92","2.135.840.000,00","21,48212585"
2018-01-24 0:00:00,"1.056,879","6,963","1.871.168.506,00","21,35","7.415,06","8,91","2.287.320.000,00","21,55064666"
2018-01-25 0:00:00,"1.059,315","6,965","2.098.100.041,00","21,46","7.411,16","8,91","2.081.380.000,00","21,45629697"
2018-01-26 0:00:00,"1.048,799","6,955","2.126.139.932,00","21,48","7.505,77","8,92","2.080.700.000,00","21,45597021"
2018-01-29 0:00:00,"1.169,634","7,064","2.005.499.365,00","21,42","7.466,51","8,92","2.114.420.000,00","21,47204638"
2018-01-31 0:00:00,"1.058,096","6,964","2.570.454.740,00","21,67","7.411,48","8,91","2.428.990.000,00","21,61074137"
2018-02-01 0:00:00,"1.106,138","7,009","2.148.302.757,00","21,49","7.385,86","8,91","2.311.180.000,00","21,56102405"
2018-02-02 0:00:00,"1.021,269","6,929","3.414.246.408,00","21,95","7.240,95","8,89","2.607.160.000,00","21,68152734"
2018-02-05 0:00:00,"834,889","6,727","1.882.681.774,00","21,36","6.967,53","8,85","3.143.210.000,00","21,86851041"
2018-02-06 0:00:00,"684,313","6,528","2.941.430.689,00","21,80","7.115,88","8,87","3.148.270.000,00","21,87011893"
2018-02-07 0:00:00,"785,739","6,667","5.021.975.964,00","22,34","7.051,98","8,86","2.380.020.000,00","21,59037473"
2018-02-09 0:00:00,"807,823","6,694","2.256.661.883,00","21,54","6.874,49","8,84","3.165.330.000,00","21,87552315"
2018-02-12 0:00:00,"817,291","6,706","1.606.757.571,00","21,20","6.981,96","8,85","2.250.650.000,00","21,5344849"
2018-02-13 0:00:00,"862,749","6,760","1.342.080.235,00","21,02","7.013,51","8,86","1.830.320.000,00","21,32775665"
2018-02-14 0:00:00,"833,779","6,726","1.215.799.276,00","20,92","7.143,62","8,87","2.217.630.000,00","21,5197049"
2018-02-15 0:00:00,"915,077","6,819","1.659.598.861,00","21,23","7.256,43","8,89","2.124.060.000,00","21,47659519"
2018-02-16 0:00:00,"928,294","6,833","1.674.187.630,00","21,24","7.239,47","8,89","2.037.710.000,00","21,43509247"
2018-02-20 0:00:00,"928,290","6,833","1.113.969.169,00","20,83","7.234,31","8,89","1.921.870.000,00","21,37656451"
2018-02-21 0:00:00,"902,969","6,806","1.376.504.168,00","21,04","7.218,23","8,88","1.956.120.000,00","21,39422876"
2018-02-22 0:00:00,"809,130","6,696","1.249.190.217,00","20,95","7.210,09","8,88","1.927.580.000,00","21,37953117"
2018-02-23 0:00:00,"812,447","6,700","1.255.677.307,00","20,95","7.337,39","8,90","1.887.540.000,00","21,35854023"
2018-02-26 0:00:00,"842,628","6,737","971.919.367,50","20,69","7.421,46","8,91","1.876.560.000,00","21,35270615"
2018-02-27 0:00:00,"863,650","6,761","1.273.600.055,00","20,97","7.330,35","8,90","2.162.250.000,00","21,49441518"
2018-02-28 0:00:00,"869,263","6,768","1.185.779.363,00","20,89","7.273,01","8,89","2.384.940.000,00","21,5924398"
2018-03-01 0:00:00,"846,365","6,741","1.088.578.649,00","20,81","7.180,56","8,88","2.499.010.000,00","21,63916049"
2018-03-02 0:00:00,"855,679","6,752","1.046.744.162,00","20,77","7.257,87","8,89","2.291.480.000,00","21,55246373"
2018-03-05 0:00:00,"843,757","6,738","921.438.207,10","20,64","7.330,71","8,90","2.076.870.000,00","21,45412779"
2018-03-06 0:00:00,"840,151","6,734","996.644.678,10","20,72","7.372,01","8,91","2.132.920.000,00","21,48075777"
2018-03-07 0:00:00,"808,449","6,695","1.163.651.037,00","20,87","7.396,65","8,91","2.198.610.000,00","21,51109118"
2018-03-08 0:00:00,"752,593","6,624","1.517.892.303,00","21,14","7.427,95","8,91","2.277.740.000,00","21,54644956"
2018-03-09 0:00:00,"699,190","6,550","1.253.573.582,00","20,95","7.560,81","8,93","2.310.050.000,00","21,56053501"
2018-03-12 0:00:00,"713,195","6,570","1.044.019.470,00","20,77","7.588,32","8,93","2.314.480.000,00","21,56245088"
2018-03-13 0:00:00,"695,314","6,544","1.041.451.579,00","20,76","7.511,01","8,92","2.459.220.000,00","21,62311006"
2018-03-14 0:00:00,"684,642","6,529","914.239.003,20","20,63","7.496,81","8,92","2.112.950.000,00","21,47135091"
2018-03-15 0:00:00,"608,393","6,411","1.222.860.954,00","20,92","7.481,74","8,92","2.008.290.000,00","21,42054945"
2018-03-16 0:00:00,"612,444","6,417","1.314.501.765,00","21,00","7.481,99","8,92","3.089.970.000,00","21,85142722"
2018-03-19 0:00:00,"538,691","6,289","2.515.158.737,00","21,65","7.344,24","8,90","2.352.810.000,00","21,5788762"
2018-03-20 0:00:00,"555,078","6,319","1.668.238.270,00","21,24","7.364,30","8,90","1.976.000.000,00","21,40434044"
2018-03-21 0:00:00,"554,210","6,318","1.363.997.499,00","21,03","7.345,29","8,90","1.999.230.000,00","21,41602794"
2018-03-22 0:00:00,"561,147","6,330","1.242.490.235,00","20,94","7.166,68","8,88","2.370.970.000,00","21,58656499"
2018-03-23 0:00:00,"537,706","6,287","1.029.637.021,00","20,75","6.992,67","8,85","2.455.760.000,00","21,62170212"
2018-03-26 0:00:00,"519,378","6,253","654.302.263,80","20,30","7.220,54","8,88","2.341.370.000,00","21,57400207"
2018-03-27 0:00:00,"487,540","6,189","1.130.010.306,00","20,85","7.008,81","8,85","2.347.480.000,00","21,57660825"
2018-03-28 0:00:00,"449,052","6,107","1.205.007.525,00","20,91","6.949,23","8,85","2.551.950.000,00","21,66012361"
2018-03-29 0:00:00,"443,949","6,096","899.161.524,30","20,62","7.063,45","8,86","2.593.390.000,00","21,67623174"
2018-04-02 0:00:00,"379,124","5,938","928.418.706,60","20,65","6.870,12","8,83","2.402.670.000,00","21,59984646"
2018-04-03 0:00:00,"384,826","5,953","725.811.930,90","20,40","6.941,28","8,85","2.330.900.000,00","21,5695203"
2018-04-04 0:00:00,"415,716","6,030","938.277.656,00","20,66","7.042,11","8,86","2.261.580.000,00","21,53932952"
2018-04-05 0:00:00,"380,282","5,941","888.566.484,50","20,61","7.076,55","8,86","2.153.030.000,00","21,49014199"
2018-04-06 0:00:00,"384,464","5,952","767.721.856,10","20,46","6.915,11","8,84","2.359.780.000,00","21,58183423"
2018-04-09 0:00:00,"396,982","5,984","565.597.670,60","20,15","6.950,34","8,85","2.089.220.000,00","21,46005663"
2018-04-10 0:00:00,"398,773","5,988","1.095.742.137,00","20,81","7.094,30","8,87","2.252.020.000,00","21,53509343"
2018-04-11 0:00:00,"412,689","6,023","687.260.482,50","20,35","7.069,03","8,86","1.882.090.000,00","21,3556487"
2018-04-12 0:00:00,"427,385","6,058","816.313.720,20","20,52","7.140,25","8,87","2.027.080.000,00","21,42986217"
2018-04-13 0:00:00,"488,605","6,192","1.871.680.189,00","21,35","7.106,65","8,87","1.768.160.000,00","21,29320529"
2018-04-16 0:00:00,"525,527","6,264","1.113.471.502,00","20,83","7.156,28","8,88","1.800.450.000,00","21,31130247"
2018-04-17 0:00:00,"507,110","6,229","952.394.918,70","20,67","7.281,10","8,89","1.935.380.000,00","21,38356953"
2018-04-18 0:00:00,"498,467","6,212","834.810.907,60","20,54","7.295,24","8,89","1.908.700.000,00","21,36968822"
2018-04-19 0:00:00,"517,374","6,249","827.471.474,50","20,53","7.238,06","8,89","1.982.090.000,00","21,40741768"
2018-04-20 0:00:00,"566,392","6,339","1.223.410.366,00","20,92","7.146,13","8,87","1.935.160.000,00","21,38345585"
2018-04-23 0:00:00,"617,202","6,425","1.226.887.274,00","20,93","7.128,60","8,87","1.744.480.000,00","21,27972235"
2018-04-24 0:00:00,"636,367","6,456","1.175.262.574,00","20,88","7.007,35","8,85","2.154.270.000,00","21,49071776"
2018-04-25 0:00:00,"705,028","6,558","2.013.232.706,00","21,42","7.003,74","8,85","2.055.840.000,00","21,44395036"
2018-04-26 0:00:00,"613,727","6,420","2.772.144.667,00","21,74","7.118,68","8,87","2.141.220.000,00","21,4846416"
2018-04-27 0:00:00,"657,058","6,488","1.616.604.527,00","21,20","7.119,80","8,87","2.050.350.000,00","21,44127635"
2018-04-30 0:00:00,"680,120","6,522","1.180.427.165,00","20,89","7.066,27","8,86","1.998.570.000,00","21,41569776"
2018-05-01 0:00:00,"662,733","6,496","1.271.088.004,00","20,96","7.130,70","8,87","1.932.660.000,00","21,38216313"
2018-05-02 0:00:00,"665,226","6,500","1.342.793.449,00","21,02","7.100,90","8,87","2.157.860.000,00","21,49238283"
2018-05-03 0:00:00,"676,553","6,517","1.153.897.333,00","20,87","7.088,15","8,87","2.355.780.000,00","21,58013772"
2018-05-04 0:00:00,"781,426","6,661","1.005.515.084,00","20,73","7.209,62","8,88","2.040.520.000,00","21,43647051"
2018-05-07 0:00:00,"785,893","6,667","1.742.487.117,00","21,28","7.265,21","8,89","1.950.650.000,00","21,39142849"
2018-05-08 0:00:00,"748,813","6,618","2.808.727.749,00","21,76","7.266,90","8,89","2.070.970.000,00","21,45128293"
2018-05-09 0:00:00,"744,325","6,612","1.562.833.108,00","21,17","7.339,91","8,90","2.250.260.000,00","21,5343116"
2018-05-10 0:00:00,"743,640","6,612","1.517.875.906,00","21,14","7.404,97","8,91","2.250.450.000,00","21,53439603"
2018-05-11 0:00:00,"717,413","6,576","1.329.169.268,00","21,01","7.402,88","8,91","2.085.350.000,00","21,45820254"
2018-05-14 0:00:00,"726,872","6,589","1.358.354.340,00","21,03","7.411,32","8,91","2.085.850.000,00","21,45844228"
2018-05-15 0:00:00,"727,803","6,590","1.747.256.249,00","21,28","7.351,63","8,90","2.120.380.000,00","21,47486115"
2018-05-16 0:00:00,"703,156","6,556","1.318.045.202,00","21,00","7.398,30","8,91","2.103.060.000,00","21,46665926"
2018-05-17 0:00:00,"702,453","6,555","1.283.393.782,00","20,97","7.382,47","8,91","1.958.970.000,00","21,39568466"
2018-05-18 0:00:00,"665,628","6,501","1.148.132.529,00","20,86","7.354,34","8,90","1.982.190.000,00","21,40746813"
2018-05-21 0:00:00,"703,815","6,557","964.430.376,00","20,69","7.394,04","8,91","1.997.220.000,00","21,41502205"
2018-05-22 0:00:00,"688,913","6,535","914.750.523,90","20,63","7.378,46","8,91","1.927.420.000,00","21,37944816"
2018-05-23 0:00:00,"641,100","6,463","1.134.342.773,00","20,85","7.425,96","8,91","1.997.090.000,00","21,41495696"
